datetime,T_outdoor_C,T_inlet_C,Q_W,Q_kWh
2020-03-15 16:00:00,17.13948166666666,17.566996966666668,64.539633506851,0.064539633506851
2020-03-15 17:00:00,15.04946,19.4735843,667.8857128873498,0.6678857128873498
2020-03-15 18:00:00,16.874064999999998,17.6678553,119.83415574435018,0.11983415574435019
2020-03-16 08:00:00,16.05823333333333,17.977871333333333,289.7971908510004,0.28979719085100036
2020-03-16 09:00:00,18.483726666666666,17.056183866666668,215.50828503059964,0.21550828503059963
2020-03-16 10:00:00,21.948374137931037,16.1,882.8968775456897,0.8828968775456897
2020-03-16 11:00:00,21.21950333333333,16.1,772.863260964999,0.772863260964999
2020-03-16 12:00:00,21.423944999999996,16.1,803.7266949524992,0.8037266949524992
2020-03-16 13:00:00,20.50263333333333,16.288999333333336,636.1091499929987,0.6361091499929987
2020-03-16 14:00:00,19.465353333333333,16.683165733333333,420.0115599402,0.4200115599402
2020-03-16 15:00:00,17.905289999999997,17.2759898,95.00199004289937,0.09500199004289936
2020-03-16 16:00:00,17.746424999999995,17.336358500000003,61.905484139248806,0.061905484139248804
2020-03-16 17:00:00,16.44185333333333,17.832095733333333,209.87724879480024,0.20987724879480024
2020-03-16 18:00:00,16.704565,17.7322653,155.1462619393504,0.1551462619393504
2020-03-17 08:00:00,14.257413333333329,20.697296400000006,972.1937272178016,0.9721937272178015
2020-03-17 09:00:00,15.336881666666663,19.029517825000006,557.4569713247139,0.557456971324714
2020-03-17 10:00:00,16.480348333333332,17.817467633333333,201.85754656485017,0.20185754656485017
2020-03-17 11:00:00,17.72929166666666,17.34286916666667,58.33607950124867,0.05833607950124867
2020-03-17 12:00:00,18.167808333333333,17.176232833333334,149.69269956974995,0.14969269956974995
2020-03-17 13:00:00,18.505246666666668,17.048006266666665,219.9915683658005,0.2199915683658005
2020-03-17 14:00:00,16.386824999999998,17.8530065,221.34135705675016,0.22134135705675015
2020-03-17 15:00:00,10.927113,25.842610415,2251.710609506767,2.251710609506767
2020-03-17 16:00:00,8.950670666666666,28.89621382,3011.0689493713894,3.0110689493713894
2020-03-17 17:00:00,8.597717,29.441527235000002,3146.675390221658,3.1466753902216578
2020-03-17 18:00:00,8.240205499999998,29.993882502500004,3284.0329718439116,3.2840329718439114
2020-03-18 08:00:00,8.983882820512818,28.844901042307697,2998.3086853441528,2.9983086853441527
2020-03-18 09:00:00,9.280641166666664,28.386409397500003,2884.2927480836397,2.88429274808364
2020-03-18 10:00:00,9.886092666666665,27.450986830000005,2651.675464920536,2.651675464920536
2020-03-18 11:00:00,11.69631,24.654201049999998,1956.1815434177245,1.9561815434177245
2020-03-18 12:00:00,11.857176666666662,24.405662050000007,1894.3758216522265,1.8943758216522264
2020-03-18 13:00:00,10.197652999999994,26.96962611500001,2531.97253531942,2.53197253531942
2020-03-18 14:00:00,11.594678333333327,24.81122197500001,1995.2289025923897,1.9952289025923897
2020-03-18 15:00:00,10.865796607142851,25.937344241964297,2275.268652917002,2.275268652917002
2020-03-18 16:00:00,9.38309851851852,28.228112788888886,2844.928156819327,2.8449281568193268
2020-03-18 17:00:00,9.7264315,27.6976633325,2713.018027977446,2.713018027977446
2020-03-18 18:00:00,9.3601355,28.2635906525,2853.750655369586,2.8537506553695864
2020-03-19 08:00:00,11.394315499999998,25.120782552500003,2072.209235347137,2.0722092353471373
2020-03-19 09:00:00,10.774322333333334,26.078671995,2310.413494498677,2.310413494498677
2020-03-19 10:00:00,11.361932666666664,25.170814030000003,2084.6508705749357,2.0846508705749356
2020-03-19 11:00:00,10.40258716666666,26.65300282750001,2453.2358750298763,2.4532358750298764
2020-03-19 12:00:00,9.427866428571429,28.15894636785714,2827.7281174942977,2.827728117494298
2020-03-19 13:00:00,10.144189333333332,27.052227480000003,2552.51352479246,2.55251352479246
2020-03-19 14:00:00,8.387392999999998,29.766477815000002,3227.4828495540683,3.227482849554068
2020-03-19 15:00:00,5.768375999999999,33.81285908,4233.72136593066,4.23372136593066
2020-03-19 16:00:00,5.332525166666666,34.4862486175,4401.177283893328,4.401177283893328
2020-03-19 17:00:00,6.405752999999999,32.828111615000005,3988.8381571341683,3.9888381571341682
2020-03-19 18:00:00,6.196065999999998,33.152078030000006,4069.4008781029356,4.069400878102936
2020-03-20 08:00:00,9.1653805,28.5644871275,2928.576432467224,2.928576432467224
2020-03-20 09:00:00,10.605357166666664,26.339723177500005,2375.3306976424496,2.3753306976424495
2020-03-20 10:00:00,10.580783333333333,26.377689750000002,2384.7720787388753,2.3847720787388753
2020-03-20 11:00:00,10.625134999999997,26.309166425000008,2367.731962059414,2.367731962059414
2020-03-20 12:00:00,9.468096666666666,28.096790650000003,2812.271472846925,2.812271472846925
2020-03-20 13:00:00,8.209967833333332,30.040599697500003,3295.650424057989,3.295650424057989
2020-03-20 14:00:00,8.181930666666666,30.083917120000002,3306.42243393424,3.30642243393424
2020-03-20 15:00:00,7.865764333333332,30.572394105,3427.8950101647724,3.4278950101647725
2020-03-20 16:00:00,7.617194333333331,30.956434755000004,3523.396760636698,3.523396760636698
2020-03-20 17:00:00,7.522254999999999,31.103116025000002,3559.8728942086127,3.559872894208613
2020-03-20 18:00:00,7.850511999999998,30.595958960000004,3433.7550275929207,3.4337550275929205
2020-03-21 08:00:00,8.3113666,29.883938603,3256.6925461468936,3.2566925461468936
2020-03-21 09:00:00,9.270549333333332,28.402001280000004,2888.1700774025608,2.888170077402561
2020-03-21 10:00:00,10.842436666666664,25.973435350000003,2284.2436507300754,2.284243650730075
2020-03-21 11:00:00,10.540439666666666,26.440020715000003,2400.272303171118,2.400272303171118
2020-03-21 12:00:00,10.179360666666664,26.997887770000006,2539.000534891166,2.5390005348911657
2020-03-21 13:00:00,12.862615178571428,22.852259549107146,1508.0816675757392,1.5080816675757391
2020-03-21 14:00:00,14.938520754716974,19.644985433962276,710.5090870699273,0.7105090870699273
2020-03-21 15:00:00,14.482824999999997,20.349035375000007,885.589516156689,0.885589516156689
2020-03-21 16:00:00,13.04559,22.569563449999997,1437.7818898925243,1.4377818898925243
2020-03-21 17:00:00,11.63369333333333,24.750943800000005,1980.2391580751012,1.980239158075101
